     Angle,       PSD,
   84.2281,        11,
   84.2382,        11,
   84.2483,        12,
   84.2585,        16,
   84.2686,        20,
   84.2787,        18,
   84.2888,        20,
   84.2989,        12,
   84.3091,        12,
   84.3192,        17,
   84.3293,        10,
   84.3394,        13,
   84.3495,        12,
   84.3596,        18,
   84.3698,        17,
   84.3799,        14,
     84.39,         5,
   84.4001,         9,
   84.4102,        15,
   84.4204,        18,
   84.4305,        16,
   84.4406,        15,
   84.4507,        13,
   84.4608,         9,
    84.471,         8,
   84.4811,        15,
   84.4912,        10,
   84.5013,        27,
   84.5114,        11,
   84.5215,        14,
   84.5317,        13,
   84.5418,        16,
   84.5519,        19,
    84.562,        16,
   84.5721,        13,
   84.5823,        11,
   84.5924,        16,
   84.6025,        16,
   84.6126,        18,
   84.6227,         9,
   84.6328,        12,
    84.643,         8,
   84.6531,        14,
   84.6632,        18,
   84.6733,        12,
   84.6834,        22,
   84.6936,        18,
   84.7037,        16,
   84.7138,        14,
   84.7239,        13,
    84.734,        13,
   84.7442,        15,
   84.7543,        17,
   84.7644,        13,
   84.7745,        11,
   84.7846,        17,
   84.7947,        21,
   84.8049,        17,
    84.815,        17,
   84.8251,        13,
   84.8352,        17,
   84.8453,        10,
   84.8555,        19,
   84.8656,        19,
   84.8757,        17,
   84.8858,        14,
   84.8959,        17,
    84.906,        10,
   84.9162,        12,
   84.9263,        15,
   84.9364,        20,
   84.9465,        13,
   84.9566,        12,
   84.9668,        14,
   84.9769,        18,
    84.987,        13,
   84.9971,        14,
   85.0072,        12,
   85.0174,         7,
   85.0275,        15,
   85.0376,        10,
   85.0477,        13,
   85.0578,        14,
   85.0679,        16,
   85.0781,         8,
   85.0882,        18,
   85.0983,        17,
   85.1084,        18,
   85.1185,        11,
   85.1287,        15,
   85.1388,        17,
   85.1489,        16,
    85.159,        19,
   85.1691,        15,
   85.1793,        20,
   85.1894,        15,
   85.1995,        11,
   85.2096,        18,
   85.2197,        15,
   85.2298,        11,
     85.24,        20,
   85.2501,        15,
   85.2602,        19,
   85.2703,        19,
   85.2804,        15,
   85.2906,        15,
   85.3007,        13,
   85.3108,        22,
   85.3209,        14,
    85.331,        12,
   85.3411,        17,
   85.3513,        21,
   85.3614,        17,
   85.3715,        16,
   85.3816,        11,
   85.3917,        20,
   85.4019,        18,
    85.412,        18,
   85.4221,        10,
   85.4322,        15,
   85.4423,        15,
   85.4525,        14,
   85.4626,        21,
   85.4727,        14,
   85.4828,        19,
   85.4929,        12,
    85.503,        18,
   85.5132,        17,
   85.5233,        15,
   85.5334,        17,
   85.5435,        16,
   85.5536,        14,
   85.5638,        17,
   85.5739,        18,
    85.584,        16,
   85.5941,        11,
   85.6042,        24,
   85.6143,        20,
   85.6245,        22,
   85.6346,        22,
   85.6447,        17,
   85.6548,        25,
   85.6649,        31,
   85.6751,        14,
   85.6852,        13,
   85.6953,        17,
   85.7054,        22,
   85.7155,        23,
   85.7257,        21,
   85.7358,        22,
   85.7459,        22,
    85.756,        29,
   85.7661,        37,
   85.7762,        29,
   85.7864,        30,
   85.7965,        25,
   85.8066,        24,
   85.8167,        27,
   85.8268,        26,
    85.837,        33,
   85.8471,        30,
   85.8572,        26,
   85.8673,        33,
   85.8774,        33,
   85.8876,        39,
   85.8977,        20,
   85.9078,        29,
   85.9179,        24,
    85.928,        35,
   85.9381,        29,
   85.9483,        25,
   85.9584,        35,
   85.9685,        24,
   85.9786,        30,
   85.9887,        18,
   85.9989,        29,
    86.009,        23,
   86.0191,        33,
   86.0292,        23,
   86.0393,        25,
   86.0494,        26,
   86.0596,        25,
   86.0697,        23,
   86.0798,        26,
   86.0899,        29,
      86.1,        19,
   86.1102,        29,
   86.1203,        23,
   86.1304,        28,
   86.1405,        19,
   86.1506,        17,
   86.1608,        23,
   86.1709,        21,
    86.181,        27,
   86.1911,        18,
   86.2012,        18,
   86.2113,        20,
   86.2215,        19,
   86.2316,        23,
   86.2417,        19,
   86.2518,        18,
   86.2619,        26,
   86.2721,        13,
   86.2822,        17,
   86.2923,        10,
   86.3024,        21,
   86.3125,        20,
   86.3226,        16,
   86.3328,        14,
   86.3429,        26,
    86.353,        20,
   86.3631,        22,
   86.3732,        17,
   86.3834,        17,
   86.3935,        18,
   86.4036,        13,
   86.4137,        17,
   86.4238,        14,
    86.434,        16,
   86.4441,        21,
   86.4542,        11,
   86.4643,        19,
   86.4744,        14,
   86.4845,        19,
   86.4947,        18,
   86.5048,        14,
   86.5149,        13,
    86.525,        12,
   86.5351,        12,
   86.5453,        20,
   86.5554,        16,
   86.5655,        13,
   86.5756,        13,
   86.5857,        16,
   86.5959,         9,
    86.606,        16,
   86.6161,        22,
   86.6262,        17,
   86.6363,        17,
   86.6464,        11,
   86.6566,        14,
   86.6667,        15,
   86.6768,        17,
   86.6869,        17,
    86.697,        15,
   86.7072,        19,
   86.7173,        15,
   86.7274,        13,
   86.7375,        12,
   86.7476,        17,
   86.7577,        17,
   86.7679,        16,
    86.778,        16,
   86.7881,         9,
   86.7982,         4,
   86.8083,        15,
   86.8185,         9,
   86.8286,        11,
   86.8387,        15,
   86.8488,         5,
   86.8589,         7,
   86.8691,        15,
   86.8792,         9,
   86.8893,        16,
   86.8994,        12,
   86.9095,        16,
   86.9196,        22,
   86.9298,        17,
   86.9399,        18,
     86.95,        11,
   86.9601,        11,
   86.9702,        12,
   86.9804,        19,
   86.9905,        15,
   87.0006,        18,
   87.0107,        15,
   87.0208,        15,
    87.031,        11,
   87.0411,        14,
   87.0512,        11,
   87.0613,        14,
   87.0714,        12,
   87.0815,         9,
   87.0917,        15,
   87.1018,         7,
   87.1119,        15,
    87.122,        10,
   87.1321,        13,
   87.1423,        15,
   87.1524,        16,
   87.1625,        17,
   87.1726,        13,
   87.1827,        10,
   87.1928,        18,
    87.203,        13,
   87.2131,        14,
   87.2232,        16,
   87.2333,        15,
   87.2434,        17,
   87.2536,        10,
   87.2637,         7,
   87.2738,         5,
   87.2839,        14,
    87.294,        10,
   87.3042,        10,
   87.3143,         8,
   87.3244,         9,
   87.3345,        13,
   87.3446,        11,
   87.3547,         7,
   87.3649,        12,
    87.375,         6,
   87.3851,        12,
   87.3952,        13,
   87.4053,         9,
   87.4155,        12,
   87.4256,        13,
   87.4357,        10,
   87.4458,        14,
   87.4559,        19,
    87.466,        12,
   87.4762,        16,
   87.4863,        13,
   87.4964,        16,
   87.5065,         8,
   87.5166,        10,
   87.5268,        12,
   87.5369,         8,
    87.547,        14,
   87.5571,         6,
   87.5672,         9,
   87.5774,        15,
   87.5875,         6,
   87.5976,         9,
   87.6077,        13,
   87.6178,        12,
   87.6279,        10,
   87.6381,        14,
   87.6482,        16,
   87.6583,        10,
   87.6684,         7,
   87.6785,        14,
   87.6887,        11,
   87.6988,         9,
   87.7089,         5,
    87.719,        18,
   87.7291,        12,
   87.7393,        16,
   87.7494,         7,
   87.7595,        17,
   87.7696,        15,
   87.7797,        15,
   87.7898,        17,
      87.8,        12,
   87.8101,        12,
   87.8202,        12,
   87.8303,        14,
   87.8404,        12,
   87.8506,        16,
   87.8607,        11,
   87.8708,        20,
   87.8809,        14,
    87.891,        10,
   87.9011,         9,
   87.9113,         8,
   87.9214,        13,
   87.9315,         5,
   87.9416,        24,
   87.9517,        13,
   87.9619,        15,
    87.972,        14,
   87.9821,        16,
   87.9922,         8,
   88.0023,        12,
   88.0125,        14,
   88.0226,         9,
   88.0327,        12,
   88.0428,        16,
   88.0529,         5,
    88.063,         8,
   88.0732,         9,
   88.0833,        15,
   88.0934,        19,
   88.1035,        15,
   88.1136,        14,
   88.1238,         6,
   88.1339,         8,
    88.144,        10,
   88.1541,        10,
   88.1642,        16,
   88.1743,        16,
   88.1845,         6,
   88.1946,        15,
   88.2047,         9,
   88.2148,        12,
   88.2249,         8,
   88.2351,         7,
   88.2452,         5,
   88.2553,        13,
   88.2654,        18,
   88.2755,        17,
   88.2857,        17,
   88.2958,        20,
   88.3059,        12,
    88.316,        10,
   88.3261,        15,
   88.3362,        12,
   88.3464,         9,
   88.3565,        17,
   88.3666,        16,
   88.3767,         8,
   88.3868,         9,
    88.397,        11,
   88.4071,        15,
   88.4172,        14,
   88.4273,        12,
   88.4374,        10,
   88.4476,        15,
   88.4577,        16,
   88.4678,        15,
   88.4779,         8,
    88.488,        11,
   88.4981,        20,
   88.5083,         8,
   88.5184,        14,
   88.5285,         8,
   88.5386,        11,
   88.5487,        11,
   88.5589,        11,
    88.569,        14,
   88.5791,         8,
   88.5892,        11,
   88.5993,        14,
   88.6094,         7,
   88.6196,        14,
   88.6297,        12,
   88.6398,         7,
   88.6499,        10,
     88.66,        13,
   88.6702,        14,
   88.6803,         5,
   88.6904,        14,
   88.7005,        12,
   88.7106,        14,
   88.7208,        14,
   88.7309,        15,
    88.741,        11,
   88.7511,        15,
   88.7612,         9,
   88.7713,         9,
   88.7815,        10,
   88.7916,        13,
   88.8017,        12,
   88.8118,        19,
   88.8219,        12,
   88.8321,        15,
   88.8422,        13,
   88.8523,        12,
   88.8624,        17,
   88.8725,         4,
   88.8827,        18,
   88.8928,         6,
